day_of_week,date,nb_customers_on_day,open,promotion,school_holiday,state_holiday_a,state_holiday_b,state_holiday_c,predictions
1,2013,475,1,0,1,False,False,False,4434.205248943694
2,2013,416,1,1,1,False,False,False,3952.5685714285714
5,2013,976,1,0,0,False,False,False,7930.079079365079
2,2014,451,1,0,0,False,False,False,4328.840624714768
2,2014,1015,1,1,0,False,False,False,10750.929724025973
2,2013,312,1,1,0,False,False,False,4363.554500000001
6,2013,685,1,0,0,False,False,False,6520.129730340109
1,2014,1534,1,1,0,False,False,False,16043.155119047618
7,2013,0,0,0,0,False,False,False,0.0
2,2014,675,1,1,0,False,False,False,6912.222805851243
3,2014,1010,1,1,0,False,False,False,9689.285912698413
4,2015,533,1,1,0,False,False,False,5975.5737257444525
4,2014,735,1,0,1,False,False,False,5805.996476190474
4,2014,389,1,1,0,False,False,False,4064.5664790764804
2,2013,1385,1,1,1,False,False,False,9924.971214285717
6,2014,473,1,0,0,False,False,False,4629.945811970971
2,2014,531,1,0,1,False,False,False,4490.780839105338
1,2013,820,1,1,0,False,False,False,9419.73548993922
6,2014,592,1,0,0,False,False,False,5709.853084841099
5,2015,739,1,0,1,False,False,False,5764.5068650793655
7,2013,0,0,0,0,False,False,False,0.0
2,2014,614,1,1,0,False,False,False,6860.660387566828
3,2013,680,1,1,0,False,False,False,6757.05788601934
4,2013,775,1,1,0,False,False,False,7638.570403238182
4,2014,924,1,1,0,False,False,False,8786.137667027417
3,2013,523,1,1,0,False,False,False,5815.94290488239
3,2014,609,1,0,1,False,False,False,5235.012147602398
3,2014,650,1,0,0,False,False,False,5258.917493393862
3,2013,604,1,0,1,False,False,False,4841.606920634921
7,2015,0,0,0,0,False,False,False,0.0
1,2013,522,1,0,0,False,False,False,4760.403650993456
5,2014,766,1,0,0,False,False,False,6858.449847082655
6,2014,510,1,0,0,False,False,False,4955.1596637088705
5,2015,445,1,0,1,False,False,False,4329.54725
6,2013,856,1,0,0,False,False,False,6908.625581988058
4,2013,1081,1,0,0,False,False,False,7680.020333333333
3,2014,0,0,0,1,True,False,False,0.0
4,2015,831,1,1,0,False,False,False,7706.806047466422
1,2015,2415,1,0,0,False,False,False,11335.18
4,2013,902,1,0,1,False,False,False,6116.046333333333
6,2014,768,1,0,0,False,False,False,7232.8558345693245
6,2015,532,1,0,0,False,False,False,5315.025646623957
7,2015,0,0,0,0,False,False,False,0.0
4,2013,1064,1,1,0,False,False,False,8567.182807054054
2,2014,1072,1,1,0,False,False,False,9461.010580447333
3,2014,735,1,0,0,False,False,False,6594.304412695146
2,2014,412,1,1,0,False,False,False,5139.467904761905
3,2015,469,1,1,0,False,False,False,5643.246790388797
7,2013,0,0,0,0,False,False,False,0.0
1,2015,839,1,1,0,False,False,False,9480.512602591225
7,2013,0,0,0,0,False,False,False,0.0
6,2015,516,1,0,0,False,False,False,5256.075365808897
1,2013,625,1,0,0,False,False,False,5443.746804636175
1,2013,343,1,0,0,False,False,False,2955.2853917748917
4,2015,606,1,1,0,False,False,False,6132.979555346616
3,2014,483,1,0,0,False,False,False,4427.437030769067
3,2014,846,1,1,0,False,False,False,8062.557463675213
3,2013,1873,1,1,0,False,False,False,14491.3
5,2013,884,1,1,0,False,False,False,8285.518701853702
4,2015,1181,1,1,0,False,False,False,10779.229376984127
6,2014,791,1,0,0,False,False,False,6914.463598724315
5,2013,318,1,0,0,False,False,False,4002.2766897546903
1,2013,496,1,1,0,False,False,False,6271.6589374466885
1,2015,3582,1,0,0,False,False,False,15539.126666666667
5,2015,850,1,0,0,False,False,False,7891.936838112176
4,2014,861,1,1,0,False,False,False,7800.57669955672
4,2014,794,1,1,0,False,False,False,8430.235190267142
3,2013,673,1,0,0,False,False,False,6049.7446775926965
6,2013,718,1,0,0,False,False,False,7011.62392241926
3,2015,625,1,1,0,False,False,False,6921.131957428085
1,2014,748,1,1,1,False,False,False,9900.750080447331
7,2013,0,0,0,0,False,False,False,0.0
1,2013,515,1,0,1,False,False,False,3867.576916423446
1,2014,600,1,0,1,False,False,False,5960.861154761905
6,2014,2250,1,0,0,False,False,False,15059.05
4,2015,480,1,0,0,False,False,False,4550.562279266094
3,2015,376,1,1,0,False,False,False,4686.43583022533
2,2014,710,1,0,0,False,False,False,6217.30453480045
2,2013,1144,1,1,0,False,False,False,10025.779324724295
1,2014,2360,1,0,0,False,False,False,15825.2
4,2014,684,1,0,0,False,False,False,5931.47420364795
2,2013,552,1,0,0,False,False,False,4893.683990859796
7,2013,0,0,0,0,False,False,False,0.0
4,2013,1231,1,1,1,False,False,False,12654.273017149517
1,2014,571,1,1,0,False,False,False,5891.840796492724
7,2014,0,0,0,0,False,False,False,0.0
4,2015,700,1,1,0,False,False,False,7301.321456168019
6,2013,665,1,0,0,False,False,False,6399.936802593876
7,2015,0,0,0,0,False,False,False,0.0
1,2013,1019,1,1,0,False,False,False,11317.758647422017
3,2015,589,1,1,0,False,False,False,6042.215059287934
4,2014,608,1,1,0,False,False,False,6434.721856005108
7,2014,0,0,0,0,False,False,False,0.0
5,2015,529,1,0,0,False,False,False,5675.504986748599
7,2014,0,0,0,0,False,False,False,0.0
2,2015,450,1,0,0,False,False,False,4719.391956321457
1,2015,396,1,1,0,False,False,False,5481.947333333332
5,2013,673,1,1,0,False,False,False,6549.945833552343
1,2015,1109,1,0,0,False,False,False,8996.620714285715
7,2014,0,0,0,0,False,False,False,0.0
1,2014,725,1,1,0,False,False,False,8307.982202416048
4,2014,828,1,1,0,False,False,False,8069.6712542270925
3,2014,491,1,1,0,False,False,False,5466.386027131239
6,2013,598,1,0,0,False,False,False,5772.024039618304
4,2015,947,1,1,0,False,False,False,7774.229166305915
2,2014,1011,1,1,0,False,False,False,9146.88224691416
1,2014,370,1,0,0,False,False,False,3589.411297619047
6,2015,555,1,0,0,False,False,False,5525.077573302989
7,2015,0,0,0,0,False,False,False,0.0
3,2014,363,1,1,0,False,False,False,3683.3967777777784
4,2014,1125,1,1,0,False,False,False,9537.628352675103
1,2014,679,1,1,0,False,False,False,8007.570215808875
6,2014,138,1,0,0,False,False,False,1337.605083333333
7,2013,0,0,0,0,False,False,False,0.0
2,2013,557,1,0,0,False,False,False,5049.106622326161
7,2014,0,0,0,0,False,False,False,0.0
3,2014,564,1,1,0,False,False,False,6325.126930868008
5,2013,1166,1,0,0,False,False,False,8221.075240384616
7,2013,0,0,0,0,False,False,False,0.0
5,2013,0,0,0,0,True,False,False,0.0
4,2014,669,1,1,0,False,False,False,6629.483653375953
3,2015,1828,1,1,0,False,False,False,15766.025
3,2013,810,1,0,0,False,False,False,7193.6631456419345
6,2013,526,1,0,0,False,False,False,5095.583565649472
3,2013,518,1,1,1,False,False,False,6028.807304473304
7,2014,0,0,0,0,False,False,False,0.0
6,2015,281,1,0,0,False,False,False,2622.918908837934
6,2014,712,1,0,0,False,False,False,6831.250531486981
5,2014,791,1,1,1,False,False,False,6952.185107661212
2,2013,614,1,1,0,False,False,False,6893.567404400041
6,2013,795,1,0,0,False,False,False,6845.646120439189
3,2013,304,1,0,0,False,False,False,3308.205408730159
3,2013,699,1,0,1,False,False,False,6988.407833333334
3,2015,518,1,0,0,False,False,False,4776.389809322171
5,2015,3696,1,0,0,False,False,False,16081.94
1,2013,851,1,0,0,False,False,False,6947.438483877235
5,2014,1101,1,1,0,False,False,False,10997.646865079365
1,2015,753,1,1,1,False,False,False,8188.61332883783
4,2014,1144,1,0,1,False,False,False,7653.782833333334
7,2015,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
4,2013,520,1,0,0,False,False,False,4802.383093551538
6,2014,403,1,0,0,False,False,False,3887.257396305018
6,2015,471,1,0,0,False,False,False,5183.54381533532
5,2015,700,1,1,1,False,False,False,6497.59306746032
1,2014,945,1,1,0,False,False,False,10141.765174220382
7,2015,0,0,0,0,False,False,False,0.0
6,2015,677,1,0,0,False,False,False,6209.484295506957
5,2015,830,1,1,1,False,False,False,7085.281976190476
1,2013,533,1,0,1,False,False,False,5261.589961046735
6,2014,654,1,0,0,False,False,False,6777.714049084289
4,2013,0,0,0,0,True,False,False,0.0
2,2014,1887,1,1,0,False,False,False,15843.081833333334
1,2013,698,1,0,0,False,False,False,6465.067424845766
6,2013,517,1,0,0,False,False,False,5204.628842335188
5,2013,887,1,1,0,False,False,False,7813.377112351422
1,2013,361,1,0,1,False,False,False,3442.978
1,2013,969,1,0,0,False,False,False,7677.738392857142
2,2013,656,1,0,1,False,False,False,5454.466294011543
3,2014,354,1,1,0,False,False,False,4576.680167277166
4,2013,369,1,0,1,False,False,False,3846.399142857144
6,2015,1157,1,0,0,False,False,False,11571.580230519481
5,2015,386,1,0,1,False,False,False,3755.9059166666666
6,2014,667,1,0,0,False,False,False,6240.540957769979
2,2014,998,1,0,1,False,False,False,6405.754590187591
7,2014,0,0,0,0,False,False,False,0.0
1,2013,627,1,1,0,False,False,False,6246.956192733649
6,2013,424,1,0,0,False,False,False,4206.352316558094
7,2014,0,0,0,0,False,False,False,0.0
3,2013,432,1,1,0,False,False,False,4792.224836770049
4,2014,571,1,0,0,False,False,False,5116.840268004961
6,2014,3157,1,0,0,False,False,False,12602.5525
4,2014,713,1,0,0,False,False,False,6890.144875763125
1,2013,550,1,0,0,False,False,False,4938.945119587315
6,2014,716,1,0,0,False,False,False,6626.048068410721
4,2015,1611,1,0,1,False,False,False,10570.558
3,2013,681,1,1,0,False,False,False,6793.329523653864
2,2014,393,1,0,0,False,False,False,4511.155014457764
1,2014,893,1,0,1,False,False,False,7583.646214285713
4,2014,796,1,1,0,False,False,False,7370.885467111363
1,2013,632,1,1,0,False,False,False,6576.37439859001
2,2014,454,1,0,0,False,False,False,4578.631836434247
1,2015,1346,1,1,0,False,False,False,13260.45170634921
2,2015,615,1,1,0,False,False,False,6580.170590115207
1,2014,467,1,1,1,False,False,False,5162.9151587301585
2,2015,685,1,0,1,False,False,False,5654.90180952381
4,2013,622,1,1,0,False,False,False,5632.490578878369
3,2013,519,1,0,0,False,False,False,4686.90036127225
6,2014,628,1,0,0,False,False,False,5863.742388143054
5,2015,613,1,0,0,False,False,False,5707.49058398056
2,2013,571,1,1,0,False,False,False,6224.789872952457
2,2014,421,1,0,0,False,False,False,4067.1677549488577
7,2014,1017,1,0,0,False,False,False,5793.183333333333
2,2013,501,1,0,0,False,False,False,4544.068065525129
5,2013,960,1,0,0,False,False,False,8455.472733044733
2,2014,908,1,0,0,False,False,False,7069.714604341737
4,2014,449,1,1,0,False,False,False,5103.729483460986
6,2014,521,1,0,0,False,False,False,4823.82229221666
6,2014,600,1,0,0,False,False,False,6229.714057749733
3,2015,293,1,0,1,False,False,False,3116.7714913419914
7,2015,0,0,0,0,False,False,False,0.0
4,2013,677,1,1,0,False,False,False,6468.379344232197
3,2014,624,1,1,0,False,False,False,6304.484160343726
4,2014,824,1,0,0,False,False,False,6921.4259945887425
7,2014,0,0,0,0,False,False,False,0.0
3,2013,1157,1,1,0,False,False,False,12787.956841269839
3,2013,690,1,0,0,False,False,False,5255.235125563763
2,2013,678,1,1,0,False,False,False,7510.88496504572
2,2015,841,1,1,0,False,False,False,9243.047011544011
6,2014,385,1,0,0,False,False,False,3762.0783146759677
1,2015,1542,1,0,0,False,False,False,9560.4
6,2013,677,1,0,0,False,False,False,6413.981260954981
5,2014,1204,1,1,0,False,False,False,10788.108740369109
1,2014,447,1,0,0,False,False,False,4273.371479751989
5,2013,394,1,0,0,False,False,False,4127.137259627542
7,2014,0,0,0,0,False,False,False,0.0
6,2014,1242,1,0,0,False,False,False,9394.664569902323
5,2014,473,1,0,1,False,False,False,4247.784821137196
1,2013,913,1,1,0,False,False,False,8919.769093795096
1,2014,1234,1,1,1,False,False,False,14308.495785714285
7,2015,0,0,0,0,False,False,False,0.0
4,2015,0,0,0,1,True,False,False,0.0
5,2014,817,1,1,1,False,False,False,8054.50438095238
6,2013,1320,1,0,0,False,False,False,11409.510240259737
7,2013,800,1,0,0,False,False,False,4416.866111111111
3,2013,490,1,1,0,False,False,False,5321.0679126566565
4,2015,412,1,0,0,False,False,False,4301.82684920635
7,2013,0,0,0,0,False,False,False,0.0
6,2014,244,1,0,0,False,False,False,2252.7970363405316
3,2013,601,1,0,0,False,False,False,5219.160403304422
1,2015,517,1,1,1,False,False,False,5582.417158645278
4,2013,713,1,0,1,False,False,False,5688.406845238097
4,2014,506,1,1,0,False,False,False,5513.840615441494
5,2014,1368,1,1,0,False,False,False,13103.659523809525
7,2015,0,0,0,0,False,False,False,0.0
3,2014,595,1,0,0,False,False,False,5390.924213359353
1,2015,0,0,0,0,True,False,False,0.0
6,2013,638,1,0,0,False,False,False,6072.366332277463
1,2015,782,1,0,0,False,False,False,6658.069686507938
2,2013,378,1,0,0,False,False,False,3618.190624360342
2,2013,1815,1,1,0,False,False,False,14277.771166666667
3,2014,601,1,1,0,False,False,False,6853.953747549621
5,2013,605,1,0,1,False,False,False,5217.660436063936
7,2014,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
2,2014,641,1,0,0,False,False,False,5415.368777136706
4,2013,689,1,1,1,False,False,False,6669.809068074941
4,2015,750,1,1,0,False,False,False,7189.522556651683
4,2014,764,1,1,0,False,False,False,7050.701766034921
5,2015,483,1,1,0,False,False,False,4753.402014499388
2,2014,296,1,0,1,False,False,False,2686.0198333333333
3,2015,805,1,1,1,False,False,False,8471.01228030303
2,2013,672,1,1,0,False,False,False,7168.321765222391
7,2014,0,0,0,0,False,False,False,0.0
1,2015,722,1,0,0,False,False,False,6067.1685739538225
5,2015,789,1,1,0,False,False,False,7981.770865887598
3,2013,816,1,0,0,False,False,False,6672.525544413918
1,2014,1204,1,0,1,False,False,False,10599.146666666666
3,2015,1897,1,0,1,False,False,False,13304.623333333333
6,2014,795,1,0,0,False,False,False,7182.4354419330075
6,2014,585,1,0,0,False,False,False,5581.1698015753855
2,2013,288,1,0,1,False,False,False,2986.6528630536127
4,2014,3411,1,1,0,False,False,False,16027.77
6,2014,432,1,0,0,False,False,False,4190.15726434922
3,2014,0,0,0,0,True,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
2,2013,448,1,1,0,False,False,False,4942.5023449838345
3,2013,272,1,1,0,False,False,False,2965.18280952381
5,2013,923,1,0,1,False,False,False,7838.451261904763
5,2014,587,1,1,0,False,False,False,6135.039055315017
2,2014,435,1,0,0,False,False,False,3940.5219183127792
6,2014,402,1,0,0,False,False,False,3989.9169563840046
5,2013,1079,1,0,0,False,False,False,9696.62516269841
7,2014,0,0,0,0,False,False,False,0.0
1,2014,807,1,1,1,False,False,False,8592.094609307356
4,2015,467,1,0,0,False,False,False,4751.611380217822
1,2013,1234,1,1,0,False,False,False,11865.737383838377
3,2014,784,1,1,0,False,False,False,8262.513774170273
7,2015,0,0,0,0,False,False,False,0.0
5,2013,811,1,1,0,False,False,False,8129.6924227643285
3,2014,1178,1,1,0,False,False,False,11223.509232295484
1,2013,1308,1,1,0,False,False,False,11442.211012321011
2,2013,301,1,1,0,False,False,False,3678.436428571428
1,2015,1330,1,1,0,False,False,False,14223.70776190476
3,2014,383,1,0,1,False,False,False,4032.1880747553114
4,2014,638,1,0,1,False,False,False,6236.8575634920635
2,2013,505,1,1,0,False,False,False,5653.137551041793
4,2013,705,1,1,0,False,False,False,6960.093518023048
5,2014,557,1,0,0,False,False,False,5145.455818139978
6,2013,1101,1,0,0,False,False,False,8810.979968420468
3,2014,403,1,0,0,False,False,False,4144.222899908014
4,2015,720,1,0,1,False,False,False,6446.048642857141
2,2013,984,1,1,0,False,False,False,9148.266749241633
6,2015,376,1,0,0,False,False,False,3516.3014233796393
2,2015,3069,1,1,0,False,False,False,17016.7775
4,2015,373,1,0,0,False,False,False,3860.8126453208806
6,2013,405,1,0,0,False,False,False,3822.9453446380776
6,2014,319,1,0,0,False,False,False,2861.332560387264
2,2015,1458,1,1,0,False,False,False,12777.39014285714
6,2013,584,1,0,0,False,False,False,5999.214898830439
7,2013,0,0,0,0,False,False,False,0.0
4,2013,767,1,0,1,False,False,False,5715.011876262626
5,2015,0,0,1,1,False,True,False,0.0
2,2014,737,1,0,1,False,False,False,7044.52795199026
6,2013,727,1,0,0,False,False,False,6714.944137154198
3,2014,632,1,0,0,False,False,False,5448.345981692572
5,2013,1070,1,0,0,False,False,False,8052.996638106986
1,2013,662,1,0,0,False,False,False,5860.1965296688895
4,2013,0,0,0,1,False,False,True,0.0
5,2013,573,1,1,0,False,False,False,5657.097621663789
2,2014,672,1,1,0,False,False,False,7264.177479991724
6,2013,925,1,0,0,False,False,False,8194.946759855002
4,2015,496,1,1,0,False,False,False,5934.283305203444
1,2015,780,1,0,1,False,False,False,7621.761570175439
1,2015,3217,1,1,0,False,False,False,20124.39
1,2014,540,1,0,1,False,False,False,5259.069161782663
4,2015,415,1,1,0,False,False,False,4398.043390873016
1,2013,539,1,1,0,False,False,False,6322.494575441253
2,2013,578,1,0,0,False,False,False,5319.963351989127
7,2014,0,0,0,0,False,False,False,0.0
2,2013,668,1,0,0,False,False,False,5020.096608712283
1,2013,457,1,0,0,False,False,False,4204.135826066986
6,2013,313,1,0,0,False,False,False,2872.0072763301814
3,2014,442,1,0,1,False,False,False,4021.926245217073
2,2013,2024,1,1,0,False,False,False,16857.24133333333
2,2014,1092,1,1,0,False,False,False,8970.51888515406
2,2014,1193,1,0,0,False,False,False,8877.003654761907
7,2014,0,0,0,0,False,False,False,0.0
3,2013,732,1,0,1,False,False,False,6157.600690476192
4,2015,637,1,0,0,False,False,False,5274.326611555112
3,2013,812,1,1,0,False,False,False,8448.171325432018
5,2014,531,1,1,1,False,False,False,5605.508355311356
6,2014,350,1,0,0,False,False,False,3043.289365702346
3,2013,895,1,0,0,False,False,False,7925.938399350652
2,2014,732,1,1,0,False,False,False,8124.450101107806
7,2013,0,0,0,0,False,False,False,0.0
4,2013,1142,1,0,1,False,False,False,7892.8871666666655
1,2015,706,1,1,0,False,False,False,9144.163017010771
1,2013,0,0,0,1,False,True,False,0.0
6,2015,545,1,0,0,False,False,False,5934.748014568755
6,2014,1375,1,0,0,False,False,False,10276.32563717247
7,2013,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
4,2015,1101,1,0,1,False,False,False,8283.806047619048
5,2013,819,1,1,0,False,False,False,8991.228292433872
7,2015,0,0,0,0,False,False,False,0.0
4,2014,1159,1,1,0,False,False,False,11059.170083333333
4,2015,693,1,0,1,False,False,False,5687.457722222223
6,2014,0,0,0,0,True,False,False,0.0
1,2013,447,1,0,0,False,False,False,4013.9803402029675
4,2013,508,1,0,1,False,False,False,4229.687594516593
3,2013,692,1,1,1,False,False,False,7210.223123015876
3,2013,887,1,1,1,False,False,False,8367.439587634588
4,2014,437,1,0,1,False,False,False,4277.221994519371
2,2013,657,1,0,1,False,False,False,5566.232560751361
2,2013,544,1,0,0,False,False,False,5115.766156478929
5,2013,516,1,0,1,False,False,False,4304.941738095239
2,2013,824,1,1,0,False,False,False,7450.188040293042
6,2013,1777,1,0,0,False,False,False,12567.660666666668
6,2013,630,1,0,0,False,False,False,5978.450109711049
7,2013,0,0,0,0,False,False,False,0.0
6,2013,388,1,0,0,False,False,False,3713.9986727635855
3,2013,705,1,0,0,False,False,False,5830.321191967293
2,2013,710,1,0,0,False,False,False,5814.644124581853
5,2014,532,1,0,0,False,False,False,4816.704606835072
3,2013,720,1,0,0,False,False,False,5918.680520961879
7,2014,0,0,0,0,False,False,False,0.0
3,2013,0,0,1,0,True,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
1,2014,1368,1,1,1,False,False,False,13795.197083333334
7,2013,0,0,0,0,False,False,False,0.0
1,2014,1341,1,0,0,False,False,False,10304.254500000001
4,2013,0,0,0,0,True,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
2,2013,915,1,1,1,False,False,False,8307.21649908425
1,2013,847,1,1,0,False,False,False,9078.28051443023
2,2014,769,1,1,0,False,False,False,7981.3830278469795
2,2014,706,1,1,0,False,False,False,7683.620392274158
2,2014,573,1,0,0,False,False,False,4782.897155689725
6,2014,249,1,0,0,False,False,False,2364.0158763758227
2,2014,635,1,1,0,False,False,False,7008.504157620913
5,2013,844,1,0,0,False,False,False,7107.629690345086
7,2014,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
1,2013,701,1,0,0,False,False,False,5883.170707431459
6,2013,762,1,0,0,False,False,False,7226.585452043623
5,2013,697,1,0,0,False,False,False,7083.688078166719
7,2013,0,0,0,0,False,False,False,0.0
5,2013,475,1,1,0,False,False,False,4944.531071895096
1,2014,510,1,1,0,False,False,False,6561.1502192545995
2,2015,758,1,0,0,False,False,False,6007.347000721504
5,2014,0,0,1,1,False,True,False,0.0
4,2014,613,1,1,1,False,False,False,5494.422488095239
1,2015,1790,1,1,0,False,False,False,18075.414436507934
3,2014,926,1,0,0,False,False,False,6920.950809523809
3,2014,397,1,0,0,False,False,False,4083.080175586812
2,2015,955,1,1,0,False,False,False,9974.922686507934
3,2014,471,1,1,0,False,False,False,5634.343000921766
6,2015,559,1,0,0,False,False,False,5826.013038864901
1,2013,1215,1,1,0,False,False,False,14116.77568253969
7,2013,0,0,0,0,False,False,False,0.0
1,2013,1024,1,1,0,False,False,False,9970.81758062908
6,2014,648,1,0,0,False,False,False,6632.383360047048
3,2013,2180,1,1,0,False,False,False,16604.0475
2,2015,871,1,0,0,False,False,False,6998.651030802533
2,2015,778,1,1,0,False,False,False,8481.512095238093
4,2014,691,1,1,0,False,False,False,6428.701284741826
3,2014,783,1,1,0,False,False,False,7004.647374857987
7,2014,0,0,0,0,False,False,False,0.0
1,2013,548,1,0,0,False,False,False,5007.831903545803
5,2014,782,1,1,0,False,False,False,7472.623612698705
7,2013,0,0,0,0,False,False,False,0.0
4,2014,651,1,1,0,False,False,False,6199.833214516521
6,2013,1261,1,0,0,False,False,False,9429.494218253973
2,2014,842,1,0,0,False,False,False,5700.932636252636
6,2014,826,1,0,0,False,False,False,6803.607538785429
7,2013,0,0,0,0,False,False,False,0.0
4,2013,508,1,0,0,False,False,False,4921.157692809855
7,2014,0,0,0,0,False,False,False,0.0
1,2013,1108,1,0,1,False,False,False,9470.048813492067
5,2013,946,1,0,0,False,False,False,7649.592138976221
6,2013,501,1,0,0,False,False,False,4785.222793148106
3,2014,496,1,0,0,False,False,False,4465.889595892669
6,2013,615,1,0,0,False,False,False,6069.362834872557
7,2014,0,0,0,0,False,False,False,0.0
6,2013,255,1,0,0,False,False,False,2353.1279122490464
6,2014,1357,1,0,0,False,False,False,10787.901309523812
4,2013,852,1,1,0,False,False,False,7672.513156914983
2,2013,1075,1,0,0,False,False,False,8500.945441780439
3,2015,985,1,0,0,False,False,False,6801.5710714285715
4,2013,615,1,1,0,False,False,False,5999.9811249230615
5,2013,461,1,1,0,False,False,False,5424.865375624376
6,2014,773,1,0,0,False,False,False,7124.880208303436
4,2013,533,1,1,0,False,False,False,5838.385047896005
1,2013,984,1,1,0,False,False,False,10114.150904778182
6,2013,324,1,0,0,False,False,False,2966.692720760043
2,2013,625,1,0,0,False,False,False,5460.4773044419235
7,2015,0,0,0,0,False,False,False,0.0
6,2014,919,1,0,0,False,False,False,7444.080737671686
4,2015,592,1,1,0,False,False,False,6405.274679050062
7,2014,0,0,0,0,False,False,False,0.0
3,2014,614,1,1,0,False,False,False,6300.7730952608445
3,2014,1095,1,1,1,False,False,False,11166.703655067156
4,2015,1376,1,1,0,False,False,False,11859.994166666665
6,2014,398,1,0,0,False,False,False,3834.3259452200277
5,2014,570,1,1,0,False,False,False,6119.979887454599
1,2015,1187,1,1,0,False,False,False,12409.676145021647
7,2013,0,0,0,0,False,False,False,0.0
5,2015,1650,1,0,1,False,False,False,12315.67
6,2013,872,1,0,0,False,False,False,8287.283160757044
4,2013,1102,1,0,1,False,False,False,8587.365
6,2014,1933,1,0,0,False,False,False,13791.107261904763
5,2014,491,1,1,0,False,False,False,5267.451808035511
3,2014,510,1,0,0,False,False,False,4599.196197267458
5,2013,1361,1,0,0,False,False,False,10238.029916666665
3,2015,775,1,0,0,False,False,False,6241.2639777261675
4,2014,552,1,0,0,False,False,False,5066.33181952863
7,2014,0,0,0,0,False,False,False,0.0
5,2013,305,1,1,0,False,False,False,3946.3540476190474
5,2015,503,1,0,0,False,False,False,5250.8574700468525
2,2014,1057,1,1,0,False,False,False,9172.51013095238
5,2013,734,1,0,0,False,False,False,6291.112263851022
6,2015,587,1,0,0,False,False,False,6051.266296737776
1,2014,651,1,0,0,False,False,False,5663.720707075571
3,2014,512,1,1,0,False,False,False,5432.623842517057
4,2015,678,1,0,0,False,False,False,6363.83054206957
1,2013,781,1,1,0,False,False,False,8133.851421976505
1,2014,1847,1,1,0,False,False,False,17125.63271428572
4,2014,1177,1,1,0,False,False,False,9171.239440476193
5,2014,576,1,1,0,False,False,False,6404.435854677407
3,2014,507,1,0,0,False,False,False,4640.415585836382
7,2015,0,0,0,0,False,False,False,0.0
3,2015,620,1,1,0,False,False,False,6431.523057461459
2,2013,1518,1,1,0,False,False,False,13324.5285
1,2014,771,1,1,1,False,False,False,9176.972039473685
1,2013,266,1,0,0,False,False,False,3043.040833333334
1,2014,1391,1,1,0,False,False,False,13437.6578531746
5,2013,975,1,1,0,False,False,False,8889.32326971558
4,2014,774,1,1,0,False,False,False,7916.663082759015
2,2013,914,1,1,0,False,False,False,8229.290621010572
4,2014,408,1,0,0,False,False,False,4207.204360890099
6,2015,1563,1,0,0,False,False,False,13507.187
1,2013,700,1,0,0,False,False,False,5906.855107089218
7,2013,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
1,2015,858,1,1,0,False,False,False,9443.523832054296
5,2013,590,1,0,1,False,False,False,5817.746858419358
6,2013,569,1,0,0,False,False,False,5600.873213167154
4,2013,432,1,1,0,False,False,False,5019.080897476708
5,2013,1090,1,0,0,False,False,False,9578.420357142859
6,2013,871,1,0,0,False,False,False,7973.059845700223
3,2014,1686,1,0,0,False,False,False,9411.621333333333
7,2015,0,0,0,0,False,False,False,0.0
6,2015,732,1,0,0,False,False,False,7080.685841378111
2,2013,476,1,0,0,False,False,False,4434.890557253204
6,2015,618,1,0,0,False,False,False,6069.994745097224
7,2013,0,0,0,0,False,False,False,0.0
5,2014,0,0,1,1,False,True,False,0.0
6,2013,761,1,0,0,False,False,False,6551.406211296723
2,2014,418,1,0,0,False,False,False,4307.183173353621
5,2014,759,1,1,1,False,False,False,7541.770289682542
6,2015,945,1,0,0,False,False,False,9418.135229936732
1,2015,0,0,0,1,False,True,False,0.0
1,2014,622,1,0,0,False,False,False,5193.288264189027
3,2014,1054,1,1,0,False,False,False,8852.271425340914
4,2013,0,0,1,0,True,False,False,0.0
5,2013,748,1,1,0,False,False,False,6973.793695912555
4,2013,506,1,0,0,False,False,False,4893.562493052771
2,2013,862,1,1,0,False,False,False,7777.744513811826
5,2013,0,0,1,1,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
5,2013,3331,1,0,1,False,False,False,19598.318
2,2015,713,1,1,0,False,False,False,6644.252539682539
3,2013,1149,1,0,0,False,False,False,8531.076285714285
7,2013,0,0,0,0,False,False,False,0.0
4,2013,662,1,1,0,False,False,False,6234.206880480945
4,2013,700,1,0,0,False,False,False,6127.716091324412
5,2014,440,1,0,0,False,False,False,4643.546051321758
6,2014,660,1,0,0,False,False,False,6119.695124748744
3,2014,391,1,0,0,False,False,False,4062.8781669991945
2,2013,607,1,1,0,False,False,False,6619.294341242189
7,2013,0,0,0,0,False,False,False,0.0
6,2013,632,1,0,0,False,False,False,6026.722808512561
