day_of_week,date,nb_customers_on_day,open,promotion,school_holiday,state_holiday_a,state_holiday_b,state_holiday_c,predictions
7,2013,0,0,0,0,False,False,False,0.0
5,2014,764,1,1,0,False,False,False,7307.359168348561
5,2013,766,1,0,0,False,False,False,6112.1044083694105
3,2013,490,1,1,0,False,False,False,5094.457363997114
7,2015,0,0,0,0,False,False,False,0.0
5,2013,729,1,1,0,False,False,False,6839.673097718976
4,2014,338,1,0,0,False,False,False,3358.8910252525266
2,2015,923,1,1,0,False,False,False,8863.028387445887
1,2013,427,1,0,0,False,False,False,3997.6867515955396
3,2013,812,1,1,0,False,False,False,8526.610206846291
1,2015,618,1,0,0,False,False,False,5886.6764876045
4,2014,2932,1,0,0,False,False,False,18168.92
6,2013,426,1,0,0,False,False,False,4186.600325807365
1,2014,998,1,1,1,False,False,False,10838.17813278388
5,2014,1124,1,0,1,False,False,False,8993.550666666666
7,2014,0,0,0,0,False,False,False,0.0
6,2013,646,1,0,0,False,False,False,6178.138610959696
6,2013,478,1,0,0,False,False,False,4731.925815644021
3,2014,547,1,1,0,False,False,False,5415.365293155154
5,2013,848,1,0,0,False,False,False,7527.805003386362
7,2013,0,0,0,0,False,False,False,0.0
1,2014,639,1,0,0,False,False,False,5466.842493846621
3,2014,1096,1,1,0,False,False,False,10277.715151390405
2,2014,425,1,0,0,False,False,False,4223.576776255503
6,2013,518,1,0,0,False,False,False,5210.65792185932
5,2013,663,1,0,0,False,False,False,5757.3952646018
2,2015,614,1,1,1,False,False,False,7395.757572987944
6,2015,525,1,0,0,False,False,False,5489.529037058269
2,2014,1053,1,1,1,False,False,False,10106.747392857142
7,2014,0,0,0,0,False,False,False,0.0
6,2013,903,1,0,0,False,False,False,7518.1200315247115
3,2014,1504,1,0,0,False,False,False,9152.242666666667
5,2014,933,1,1,0,False,False,False,8701.158472222225
4,2014,557,1,0,0,False,False,False,4649.294387863466
5,2013,550,1,0,0,False,False,False,5346.17214007942
3,2014,508,1,0,0,False,False,False,4276.242375818627
6,2013,763,1,0,1,False,False,False,7116.04092063492
3,2014,682,1,0,1,False,False,False,6493.835999999999
3,2014,1193,1,0,1,False,False,False,9301.763333333334
6,2015,1009,1,0,0,False,False,False,9953.255316849818
6,2013,362,1,0,0,False,False,False,3261.502732229323
3,2014,582,1,1,1,False,False,False,6356.67558181606
5,2013,1513,1,1,0,False,False,False,12871.565
5,2014,676,1,1,0,False,False,False,6657.068029077132
2,2015,807,1,0,1,False,False,False,6589.766837301582
2,2014,516,1,0,0,False,False,False,4913.376691142192
4,2014,718,1,1,0,False,False,False,6872.373515091054
4,2013,731,1,0,1,False,False,False,5757.134666666667
5,2014,635,1,0,0,False,False,False,6234.806392241132
6,2015,1514,1,0,0,False,False,False,12360.558
2,2013,657,1,1,0,False,False,False,7044.852715520671
2,2013,1129,1,0,0,False,False,False,8647.431730158733
4,2013,1274,1,1,0,False,False,False,10053.281011904763
1,2014,965,1,1,0,False,False,False,10028.938780673278
4,2013,607,1,1,0,False,False,False,6560.237007017356
6,2015,159,1,0,0,False,False,False,1609.300607142857
6,2015,693,1,0,0,False,False,False,7244.418316603204
5,2014,640,1,0,0,False,False,False,6139.843095848937
5,2014,789,1,1,1,False,False,False,6388.358416666666
6,2014,865,1,0,0,False,False,False,6680.94765716881
4,2013,605,1,0,0,False,False,False,5664.333297845944
3,2014,663,1,1,0,False,False,False,6874.4398308894415
6,2013,335,1,0,0,False,False,False,3223.0939714559604
4,2014,713,1,1,1,False,False,False,7072.288475829725
3,2014,609,1,0,0,False,False,False,5155.7141278387
4,2014,0,0,1,0,True,False,False,0.0
6,2013,952,1,0,0,False,False,False,7652.537081394426
2,2013,705,1,1,0,False,False,False,7761.6597662858785
1,2015,453,1,0,0,False,False,False,4554.747332340368
6,2013,510,1,0,0,False,False,False,4946.664343901083
3,2013,547,1,0,0,False,False,False,4981.486078385667
4,2013,543,1,1,0,False,False,False,5728.230908534275
6,2014,2817,1,0,0,False,False,False,17210.25
7,2013,0,0,0,0,False,False,False,0.0
2,2015,1029,1,0,0,False,False,False,7014.819166666665
7,2014,0,0,0,0,False,False,False,0.0
4,2013,420,1,0,0,False,False,False,4466.265288810863
3,2014,397,1,1,0,False,False,False,4769.329387445886
2,2013,678,1,0,0,False,False,False,5243.797142441756
6,2015,1275,1,0,0,False,False,False,8608.119714285715
4,2015,922,1,1,1,False,False,False,8218.530333333332
3,2013,789,1,1,0,False,False,False,7450.976967199468
3,2014,555,1,1,1,False,False,False,5989.037960511709
1,2014,760,1,1,0,False,False,False,9106.70681661394
2,2013,946,1,0,1,False,False,False,6522.774714285715
3,2014,490,1,0,1,False,False,False,4727.744904717831
1,2015,679,1,1,0,False,False,False,7290.491278915531
4,2013,516,1,1,0,False,False,False,5066.787071373072
5,2015,662,1,0,0,False,False,False,6329.721769420767
4,2013,989,1,1,0,False,False,False,8743.728633954488
5,2014,357,1,0,0,False,False,False,3893.2198174603163
7,2014,0,0,0,0,False,False,False,0.0
6,2013,898,1,0,0,False,False,False,7731.467606413674
5,2014,853,1,0,0,False,False,False,7035.653318903318
1,2015,1441,1,0,0,False,False,False,9298.688333333334
2,2014,652,1,0,1,False,False,False,5759.6305277777765
2,2014,754,1,1,1,False,False,False,7965.228000000002
3,2013,399,1,0,0,False,False,False,4004.262026193758
5,2015,0,0,1,0,True,False,False,0.0
5,2013,649,1,1,0,False,False,False,6809.370637716759
3,2015,814,1,0,1,False,False,False,6432.633333333334
1,2014,1317,1,1,0,False,False,False,12213.925543290045
2,2013,589,1,0,1,False,False,False,5398.094962184875
3,2014,720,1,1,0,False,False,False,7769.100851010102
6,2015,272,1,0,0,False,False,False,2558.743766622267
6,2013,552,1,0,0,False,False,False,5625.404255053799
5,2014,917,1,1,0,False,False,False,8425.208058714677
1,2013,1016,1,1,0,False,False,False,10295.663089891315
1,2014,1688,1,1,0,False,False,False,14886.593333333332
2,2015,914,1,1,0,False,False,False,9443.283937048249
2,2015,671,1,1,0,False,False,False,6144.869869047618
1,2013,482,1,0,0,False,False,False,4528.651451809576
3,2014,904,1,1,0,False,False,False,8274.084863100137
4,2015,557,1,1,0,False,False,False,5950.04663983239
3,2015,542,1,0,0,False,False,False,4913.817360098235
4,2013,296,1,0,0,False,False,False,3092.613861111111
2,2013,509,1,1,0,False,False,False,5365.191068086325
7,2014,0,0,0,0,False,False,False,0.0
2,2013,728,1,0,1,False,False,False,5276.197984126984
1,2014,1052,1,1,1,False,False,False,11718.362106060607
6,2013,355,1,0,0,False,False,False,3494.1347552673606
6,2013,732,1,0,0,False,False,False,6178.777417378372
3,2013,1292,1,1,0,False,False,False,9553.135833333332
3,2013,850,1,1,0,False,False,False,8660.677950374917
3,2015,810,1,1,0,False,False,False,8744.740708874455
6,2013,571,1,0,0,False,False,False,5648.496038879202
4,2013,1718,1,1,0,False,False,False,12096.187666666667
3,2013,0,0,0,1,False,False,True,0.0
5,2015,769,1,0,0,False,False,False,6660.296281497099
1,2013,0,0,1,0,False,False,False,0.0
1,2013,686,1,0,0,False,False,False,6177.843833226586
4,2015,0,0,0,0,True,False,False,0.0
3,2014,756,1,0,1,False,False,False,5930.6390833333335
4,2014,565,1,0,1,False,False,False,4319.535755577755
6,2013,513,1,0,0,False,False,False,5042.300726766351
5,2013,483,1,0,1,False,False,False,5531.182420634919
5,2015,0,0,1,0,True,False,False,0.0
3,2013,845,1,0,0,False,False,False,7286.372337301589
2,2015,811,1,1,1,False,False,False,8199.093642857142
5,2015,402,1,0,0,False,False,False,4285.0949008491525
6,2014,479,1,0,0,False,False,False,4659.179702101898
7,2013,0,0,0,0,False,False,False,0.0
2,2014,601,1,1,0,False,False,False,7138.4342865933095
5,2013,1172,1,0,1,False,False,False,9024.249833333333
7,2013,0,0,0,0,False,False,False,0.0
3,2015,815,1,0,1,False,False,False,6450.75
6,2015,538,1,0,0,False,False,False,5588.465458852098
5,2015,1000,1,1,0,False,False,False,9474.485134920636
2,2013,828,1,0,1,False,False,False,7763.762280303033
1,2014,956,1,1,0,False,False,False,10365.682819624823
2,2014,1300,1,1,0,False,False,False,10264.059001443
1,2014,934,1,0,1,False,False,False,8290.278809523808
4,2014,654,1,1,0,False,False,False,7038.28998336927
6,2013,1677,1,0,0,False,False,False,11056.333476190473
2,2013,642,1,0,0,False,False,False,5502.841386169386
6,2013,290,1,0,0,False,False,False,2570.639301581194
4,2013,821,1,1,0,False,False,False,8197.131567488068
6,2014,499,1,0,0,False,False,False,4815.496136021652
2,2014,916,1,0,1,False,False,False,7438.877613275612
2,2014,303,1,0,0,False,False,False,3560.024612998112
3,2013,675,1,1,1,False,False,False,7934.918031746032
7,2013,0,0,0,0,False,False,False,0.0
5,2015,578,1,1,0,False,False,False,6341.610627468689
1,2013,1336,1,1,0,False,False,False,13034.956833333332
1,2014,1188,1,1,0,False,False,False,14584.0132965368
7,2014,0,0,0,0,False,False,False,0.0
1,2014,328,1,0,0,False,False,False,3649.8676666666665
1,2015,1193,1,0,0,False,False,False,9780.1625
2,2014,965,1,1,0,False,False,False,7613.823121572868
3,2014,828,1,1,0,False,False,False,8183.640881254491
1,2014,636,1,0,0,False,False,False,5793.837060311423
1,2013,1642,1,1,1,False,False,False,15234.382999999998
2,2014,1193,1,1,0,False,False,False,11032.26476006428
5,2014,614,1,0,1,False,False,False,5362.529912972087
4,2013,443,1,0,0,False,False,False,4407.000576389486
6,2013,373,1,0,0,False,False,False,3428.989578370495
6,2014,3373,1,0,0,False,False,False,17317.99
5,2014,891,1,0,1,False,False,False,7385.236166666667
6,2014,750,1,0,0,False,False,False,7346.69691452398
6,2013,459,1,0,0,False,False,False,4268.885510032396
7,2013,0,0,0,0,False,False,False,0.0
3,2013,385,1,0,1,False,False,False,3083.038369047619
6,2013,670,1,0,0,False,False,False,6389.526790624052
1,2013,766,1,1,0,False,False,False,7863.562658866899
5,2014,852,1,1,0,False,False,False,9065.776633991005
2,2013,646,1,1,0,False,False,False,6874.3902057869445
5,2015,431,1,1,0,False,False,False,4750.181263125762
4,2013,0,0,1,1,True,False,False,0.0
6,2015,378,1,0,0,False,False,False,3437.352482429735
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
3,2015,802,1,0,0,False,False,False,6769.900992063493
3,2014,826,1,1,0,False,False,False,7769.942363656379
5,2014,485,1,1,0,False,False,False,5851.772733574173
7,2014,0,0,0,0,False,False,False,0.0
5,2015,825,1,0,0,False,False,False,7680.29330952381
7,2013,0,0,0,0,False,False,False,0.0
1,2013,552,1,0,0,False,False,False,5255.103179219387
4,2013,753,1,1,0,False,False,False,7116.881208542179
5,2014,1824,1,1,0,False,False,False,15158.523333333333
1,2013,617,1,0,1,False,False,False,4864.611726190476
5,2014,802,1,0,0,False,False,False,6779.441568176966
2,2015,357,1,1,1,False,False,False,4445.5095
5,2015,703,1,0,0,False,False,False,6031.7418528693515
2,2013,638,1,1,0,False,False,False,6456.867109117191
1,2013,426,1,0,0,False,False,False,4259.983259170755
5,2015,657,1,0,0,False,False,False,6529.325217047349
7,2013,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
3,2015,594,1,0,0,False,False,False,6223.806750000001
2,2013,435,1,1,0,False,False,False,5354.439293123543
6,2013,933,1,0,0,False,False,False,8968.139693001442
3,2014,646,1,0,0,False,False,False,5351.602656912666
6,2014,0,0,0,0,True,False,False,0.0
1,2013,855,1,1,0,False,False,False,9515.145366728415
4,2015,348,1,1,0,False,False,False,4410.063
2,2013,781,1,0,0,False,False,False,6178.4739188311705
6,2013,529,1,0,0,False,False,False,4934.901132263078
2,2015,1042,1,0,0,False,False,False,7948.402499999999
2,2013,930,1,1,1,False,False,False,9433.225091991346
1,2015,350,1,0,0,False,False,False,3613.3305000000005
5,2014,869,1,0,0,False,False,False,6590.30145665446
3,2014,1850,1,1,0,False,False,False,13515.645
1,2014,1640,1,1,1,False,False,False,14819.877166666667
4,2014,0,0,0,1,False,False,True,0.0
1,2013,831,1,1,0,False,False,False,8618.733447361461
2,2013,548,1,1,1,False,False,False,5901.264988095238
6,2013,759,1,0,0,False,False,False,6623.831378414925
4,2014,452,1,0,0,False,False,False,4846.462256132757
4,2015,491,1,0,0,False,False,False,4822.0618542568545
1,2013,2399,1,1,1,False,False,False,18232.64
3,2015,1036,1,1,0,False,False,False,9963.965940476191
5,2015,601,1,0,1,False,False,False,4981.3022070707075
6,2013,329,1,0,0,False,False,False,2966.218364276967
4,2015,836,1,0,1,False,False,False,6063.515333333335
2,2013,1085,1,0,0,False,False,False,8261.748333333333
7,2013,0,0,0,0,False,False,False,0.0
3,2013,2442,1,1,1,False,False,False,13708.55
6,2013,668,1,0,0,False,False,False,6600.613739674869
6,2013,508,1,0,0,False,False,False,4755.1084554096915
1,2014,675,1,1,1,False,False,False,7555.757583333333
3,2014,1052,1,1,0,False,False,False,10552.672454739706
7,2013,0,0,0,0,False,False,False,0.0
3,2013,455,1,0,1,False,False,False,4395.265851010102
2,2013,791,1,1,0,False,False,False,8418.52545740195
3,2015,542,1,0,0,False,False,False,4913.817360098235
4,2014,756,1,1,1,False,False,False,7876.305035714285
3,2013,348,1,0,1,False,False,False,3732.430186507937
4,2013,636,1,0,0,False,False,False,5895.908169066229
6,2014,476,1,0,0,False,False,False,4710.138011338836
4,2014,911,1,1,1,False,False,False,8001.219369047618
7,2013,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
5,2013,309,1,0,0,False,False,False,4067.368293650795
5,2015,958,1,1,1,False,False,False,9834.439642857142
5,2014,739,1,1,0,False,False,False,7721.1298935786435
3,2015,815,1,0,0,False,False,False,6596.035277777777
3,2014,491,1,1,0,False,False,False,5548.782069205328
3,2015,556,1,1,0,False,False,False,6524.341600151742
4,2013,950,1,0,0,False,False,False,7477.363309523809
4,2015,894,1,0,0,False,False,False,6881.230577922078
6,2014,900,1,0,0,False,False,False,8296.406594519514
7,2013,0,0,0,0,False,False,False,0.0
4,2015,518,1,0,1,False,False,False,3961.802434898435
5,2013,598,1,1,0,False,False,False,6319.319614832489
2,2013,470,1,0,0,False,False,False,4266.591017676768
5,2015,0,0,1,1,False,True,False,0.0
3,2013,753,1,1,0,False,False,False,7653.831576062632
2,2014,424,1,0,0,False,False,False,4529.340080843219
7,2015,0,0,0,0,False,False,False,0.0
3,2013,510,1,0,1,False,False,False,4160.959980158729
6,2014,607,1,0,0,False,False,False,6140.866661101622
5,2014,813,1,1,0,False,False,False,8404.519053400776
7,2013,0,0,0,0,False,False,False,0.0
3,2014,529,1,1,1,False,False,False,4976.169668767507
1,2014,988,1,1,1,False,False,False,10838.664805555556
4,2014,610,1,0,0,False,False,False,4747.205702464203
5,2013,1735,1,1,0,False,False,False,10878.066
2,2013,718,1,0,1,False,False,False,5788.589277777778
1,2015,458,1,1,0,False,False,False,4846.587470418471
7,2014,0,0,0,0,False,False,False,0.0
6,2015,442,1,0,0,False,False,False,4423.545993156792
6,2015,825,1,0,0,False,False,False,7786.746655122656
3,2014,967,1,0,0,False,False,False,7065.798047619046
1,2014,845,1,1,0,False,False,False,9317.667849858723
2,2015,830,1,1,0,False,False,False,9491.642725274725
4,2013,808,1,1,0,False,False,False,6819.86739450936
7,2015,0,0,0,0,False,False,False,0.0
2,2013,513,1,0,1,False,False,False,6066.037920634923
6,2013,800,1,0,0,False,False,False,6698.997301827648
1,2013,976,1,0,0,False,False,False,8226.222461843712
3,2013,619,1,1,0,False,False,False,5888.386112844001
4,2013,482,1,1,1,False,False,False,5006.023571428571
6,2013,905,1,0,0,False,False,False,8116.833388657306
5,2013,717,1,0,0,False,False,False,6678.215925736028
1,2015,1124,1,0,0,False,False,False,8095.910714285715
6,2015,306,1,0,0,False,False,False,3092.412202047953
5,2013,555,1,0,0,False,False,False,5401.1836503232535
6,2013,562,1,0,0,False,False,False,5546.236847434775
4,2015,643,1,1,0,False,False,False,7072.246820082695
1,2015,843,1,1,0,False,False,False,9675.765788433788
1,2014,758,1,1,0,False,False,False,8180.403258463757
3,2014,805,1,0,0,False,False,False,6367.849222222219
6,2014,540,1,0,0,False,False,False,5485.325251280768
4,2015,897,1,1,1,False,False,False,7881.727500000001
4,2015,1055,1,1,0,False,False,False,9415.86723809524
3,2014,636,1,1,0,False,False,False,7598.246251914753
6,2014,802,1,0,0,False,False,False,6798.249812892591
4,2013,433,1,1,0,False,False,False,4690.713303945239
2,2014,738,1,0,0,False,False,False,5988.420463827839
3,2013,518,1,0,0,False,False,False,4687.954685403991
7,2014,0,0,0,0,False,False,False,0.0
2,2013,705,1,0,1,False,False,False,5094.099353896105
5,2013,595,1,0,1,False,False,False,6351.047198412698
6,2013,274,1,0,0,False,False,False,2501.4955539677803
1,2015,1108,1,1,0,False,False,False,11429.014428571432
7,2013,0,0,0,0,False,False,False,0.0
2,2014,711,1,1,1,False,False,False,9189.685500000001
5,2015,0,0,1,0,True,False,False,0.0
1,2013,814,1,1,0,False,False,False,8474.224485215205
6,2014,258,1,0,0,False,False,False,2385.0087352382307
2,2013,931,1,0,0,False,False,False,7310.221790848038
5,2015,825,1,0,0,False,False,False,7680.29330952381
4,2015,366,1,0,0,False,False,False,3773.008281746033
2,2014,494,1,1,1,False,False,False,4516.168333333334
2,2014,477,1,0,0,False,False,False,4315.787901583361
6,2015,1204,1,0,0,False,False,False,10078.042364718614
3,2013,382,1,0,0,False,False,False,3796.6082644300122
6,2015,427,1,0,0,False,False,False,4340.635915522075
5,2014,530,1,0,0,False,False,False,4605.42195134982
4,2014,854,1,0,0,False,False,False,6371.608928571429
5,2015,693,1,0,0,False,False,False,6718.472370129869
1,2014,0,0,0,0,True,False,False,0.0
2,2014,658,1,1,0,False,False,False,6750.297911822796
1,2013,2087,1,0,1,False,False,False,16332.26
7,2014,0,0,0,0,False,False,False,0.0
3,2015,877,1,0,0,False,False,False,6180.392396825396
6,2015,406,1,0,0,False,False,False,3924.3824757561842
2,2015,2409,1,1,0,False,False,False,18852.425
6,2014,467,1,0,0,False,False,False,4637.476843632059
7,2015,0,0,0,0,False,False,False,0.0
5,2013,631,1,1,0,False,False,False,7275.597436105562
6,2013,298,1,0,0,False,False,False,2840.8825198476784
4,2015,765,1,1,1,False,False,False,7653.922238095238
2,2014,972,1,0,0,False,False,False,6626.9514285714295
2,2013,448,1,1,0,False,False,False,5062.657210799189
6,2013,1381,1,0,0,False,False,False,9358.738797258302
3,2013,527,1,1,0,False,False,False,5579.044030441783
6,2015,470,1,0,0,False,False,False,4613.765213226231
1,2013,780,1,1,1,False,False,False,8210.097394216891
3,2013,823,1,0,0,False,False,False,5756.952704773987
5,2013,753,1,0,0,False,False,False,6376.708392250655
4,2014,1440,1,0,1,False,False,False,9287.015833333333
2,2014,355,1,1,0,False,False,False,4627.346166666667
1,2013,605,1,0,0,False,False,False,5870.874202095292
6,2014,763,1,0,0,False,False,False,7112.144961216941
2,2014,629,1,1,0,False,False,False,7039.017009675778
6,2013,325,1,0,0,False,False,False,3235.9998967927054
6,2014,1102,1,0,0,False,False,False,8683.038208250473
4,2014,1452,1,0,0,False,False,False,10389.574166666665
3,2013,677,1,1,0,False,False,False,6359.526715352329
3,2013,245,1,0,0,False,False,False,2379.093202380953
3,2013,908,1,0,0,False,False,False,7202.432619047619
5,2014,721,1,0,0,False,False,False,6025.73054101454
3,2013,576,1,0,1,False,False,False,5378.125200993452
7,2013,0,0,0,0,False,False,False,0.0
4,2015,1129,1,1,0,False,False,False,10723.109476190475
2,2014,758,1,0,0,False,False,False,6171.35363203463
1,2015,677,1,1,1,False,False,False,7741.757595238093
2,2014,902,1,1,1,False,False,False,9381.840726495728
5,2014,644,1,1,1,False,False,False,6171.838785714286
2,2013,599,1,1,0,False,False,False,6342.031704029911
5,2015,518,1,0,0,False,False,False,5387.961045454545
1,2015,1421,1,1,0,False,False,False,12979.715285714286
4,2013,520,1,1,0,False,False,False,5436.50095299764
6,2015,612,1,0,0,False,False,False,6205.1658612507235
6,2013,604,1,0,0,False,False,False,6037.270542141586
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
1,2014,1125,1,1,0,False,False,False,11499.09143795094
7,2014,0,0,0,0,False,False,False,0.0
6,2014,421,1,0,0,False,False,False,3836.375173367895
4,2014,0,0,1,0,True,False,False,0.0
2,2013,643,1,0,0,False,False,False,5376.528492938564
7,2013,0,0,0,0,False,False,False,0.0
6,2015,788,1,0,0,False,False,False,7183.098224214511
1,2014,995,1,1,0,False,False,False,11034.535987229605
2,2015,339,1,0,0,False,False,False,3859.2519365079365
2,2014,645,1,1,0,False,False,False,7456.709812780141
6,2015,732,1,0,0,False,False,False,7096.771129511168
3,2014,255,1,0,0,False,False,False,2646.5012842157844
4,2014,659,1,1,0,False,False,False,7192.140206110411
5,2013,662,1,0,0,False,False,False,6087.387145308286
5,2014,1259,1,1,0,False,False,False,10247.10923268398
3,2013,725,1,0,0,False,False,False,6102.591507575757
2,2013,335,1,0,1,False,False,False,3985.9696428571424
6,2014,389,1,0,0,False,False,False,3542.70031575665
4,2013,0,0,0,0,True,False,False,0.0
2,2013,741,1,0,0,False,False,False,5805.796797335016
7,2013,0,0,0,0,False,False,False,0.0
1,2014,842,1,1,0,False,False,False,9349.772211760463
6,2013,799,1,0,0,False,False,False,7334.587839684673
6,2013,747,1,0,0,False,False,False,6662.0570164523715
5,2015,349,1,0,0,False,False,False,3750.474797619047
2,2013,721,1,0,0,False,False,False,5835.663059850366
4,2015,907,1,1,1,False,False,False,10348.0015
7,2013,0,0,0,1,False,False,False,0.0
5,2015,711,1,0,0,False,False,False,6097.381903657616
4,2013,303,1,1,0,False,False,False,3506.224992673992
4,2014,1922,1,1,0,False,False,False,13534.06
3,2015,1272,1,1,0,False,False,False,10731.96
6,2013,737,1,0,0,False,False,False,6729.022066922743
1,2014,0,0,0,0,False,True,False,0.0
3,2013,386,1,1,0,False,False,False,4563.033332611833
7,2013,0,0,0,0,False,False,False,0.0
4,2014,862,1,0,1,False,False,False,7190.102166666667
1,2014,3080,1,1,1,False,False,False,17794.091666666664
5,2013,899,1,1,0,False,False,False,9329.838107101845
5,2013,573,1,0,1,False,False,False,5455.6894523809515
2,2014,998,1,1,1,False,False,False,9043.049285714287
1,2014,1029,1,1,1,False,False,False,10616.666638888886
6,2015,1359,1,0,0,False,False,False,11717.442392857145
1,2014,451,1,1,0,False,False,False,5782.920821428572
1,2013,737,1,0,0,False,False,False,6111.921145653503
6,2014,458,1,0,0,False,False,False,4441.481049011787
5,2015,716,1,0,0,False,False,False,6269.767420107671
2,2015,709,1,1,0,False,False,False,8363.941157287156
6,2013,180,1,0,0,False,False,False,1431.8722317404818
4,2014,598,1,0,0,False,False,False,5561.132410715728
3,2014,495,1,0,0,False,False,False,4609.212978205616
5,2013,736,1,1,1,False,False,False,8412.122975108225
4,2013,723,1,1,0,False,False,False,7008.185942307696
5,2015,795,1,0,1,False,False,False,7296.97588095238
1,2015,951,1,0,1,False,False,False,6660.97
7,2014,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
5,2014,525,1,1,0,False,False,False,5021.835065263169
1,2015,0,0,0,0,True,False,False,0.0
3,2013,565,1,1,0,False,False,False,6019.228809650702
7,2013,0,0,0,0,False,False,False,0.0
4,2013,955,1,1,1,False,False,False,7339.734333333334
6,2015,539,1,0,0,False,False,False,5433.259198811179
5,2013,379,1,0,0,False,False,False,3988.2660535714267
7,2015,0,0,0,0,False,False,False,0.0
5,2013,1131,1,1,0,False,False,False,12287.659999999998
6,2014,351,1,0,0,False,False,False,3202.633907962585
5,2013,1568,1,0,0,False,False,False,10577.674690476193
7,2014,0,0,0,0,False,False,False,0.0
1,2015,655,1,0,0,False,False,False,5808.219113011172
4,2015,276,1,1,1,False,False,False,3201.5975
6,2013,864,1,0,0,False,False,False,6935.766023846506
4,2015,625,1,1,0,False,False,False,6751.811967370283
2,2013,1283,1,0,0,False,False,False,10097.526666666667
2,2013,1092,1,0,1,False,False,False,8061.295999999999
2,2013,566,1,1,1,False,False,False,5479.170023809523
2,2013,0,0,1,0,False,False,False,0.0
6,2014,538,1,0,0,False,False,False,5431.348076973127
4,2014,1583,1,1,0,False,False,False,12031.155
4,2015,777,1,1,0,False,False,False,8681.848529942281
3,2014,976,1,1,0,False,False,False,9002.870634920635
5,2013,1037,1,1,0,False,False,False,9046.20892893218
7,2014,0,0,0,0,False,False,False,0.0
4,2014,1086,1,0,1,False,False,False,8767.962
2,2015,381,1,0,0,False,False,False,3644.9470435397934
1,2014,340,1,1,1,False,False,False,4680.4935000000005
5,2013,642,1,1,1,False,False,False,5917.796297619047
2,2015,1170,1,1,0,False,False,False,11918.008086452766
6,2013,661,1,0,0,False,False,False,6382.631039380848
4,2015,1083,1,1,0,False,False,False,10078.211133477633
2,2014,387,1,1,0,False,False,False,4257.323354617606
2,2013,560,1,1,0,False,False,False,6208.302628373585
4,2014,588,1,0,0,False,False,False,5511.4319904129125
1,2013,775,1,1,0,False,False,False,7993.584554495027
7,2015,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
2,2013,830,1,1,0,False,False,False,8416.62449908425
2,2015,555,1,1,0,False,False,False,5727.716652861921
1,2015,1060,1,1,0,False,False,False,9928.73626984127
2,2014,697,1,1,0,False,False,False,7301.53726759923
4,2013,850,1,1,0,False,False,False,8280.94156997738
1,2013,635,1,1,0,False,False,False,7482.830932966476
6,2014,387,1,0,0,False,False,False,3728.6771725411168
1,2013,325,1,0,0,False,False,False,3064.419194444444
1,2013,736,1,0,0,False,False,False,6122.788504001717
6,2013,503,1,0,0,False,False,False,4879.7358769705015
1,2014,1201,1,0,1,False,False,False,9762.65
5,2015,576,1,1,0,False,False,False,6124.156826491238
3,2015,517,1,1,0,False,False,False,6525.640812392596
6,2013,595,1,0,0,False,False,False,5650.396401996197
5,2015,775,1,1,0,False,False,False,8142.402863385841
6,2013,510,1,0,0,False,False,False,4946.664343901083
4,2015,0,0,0,0,True,False,False,0.0
6,2014,296,1,0,0,False,False,False,2617.873210288115
4,2013,457,1,0,0,False,False,False,4353.473100461674
1,2013,628,1,0,1,False,False,False,5627.101991397492
4,2014,694,1,1,1,False,False,False,6353.598901626151
2,2014,701,1,1,0,False,False,False,7292.477084456777
1,2014,1098,1,1,0,False,False,False,11455.855388028636
5,2014,0,0,0,1,False,False,True,0.0
1,2013,515,1,1,1,False,False,False,7170.7962499999985
2,2014,1048,1,1,0,False,False,False,11171.022388888889
1,2014,714,1,0,0,False,False,False,5458.768834554334
1,2013,526,1,0,0,False,False,False,4698.145103106043
6,2013,746,1,0,0,False,False,False,6768.137075925119
4,2014,0,0,0,0,True,False,False,0.0
1,2013,744,1,0,1,False,False,False,6753.384749999997
6,2014,357,1,0,0,False,False,False,3374.2601598703604
6,2014,243,1,0,0,False,False,False,2347.174886389754
4,2014,558,1,0,1,False,False,False,4728.462563492064
4,2015,539,1,1,0,False,False,False,6366.818042513044
4,2015,663,1,0,1,False,False,False,6668.82392857143
2,2014,673,1,0,0,False,False,False,5687.677202503427
6,2014,937,1,0,1,False,False,False,7885.416009379509
5,2015,704,1,1,0,False,False,False,7355.12900783178
3,2013,571,1,0,1,False,False,False,4951.27309204684
4,2013,877,1,1,0,False,False,False,7341.259588369966
3,2013,524,1,0,1,False,False,False,4864.05588888889
2,2014,894,1,1,0,False,False,False,7934.904063228438
6,2014,816,1,0,0,False,False,False,8125.77001701899
7,2014,0,0,0,0,False,False,False,0.0
4,2014,826,1,0,0,False,False,False,7567.426366300364
5,2015,705,1,1,0,False,False,False,7038.53686678086
